PROCESO,LAYOUT,PRODUCTO,ID,CANTIDAD,TYPE,INICIO,FIN,DIA,SEMANA,TIEMPO,TIEMPO_SEG,REGXSEG
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CORPBANCA_116036889_CPP,164718,2,< 1K,7/4/2022 20:00,7/4/2022 20:00,4,1,0:00:05,5,0.2
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CORPBANCA_116036887_CPP,164719,2,< 1K,7/4/2022 20:00,7/4/2022 20:00,4,1,0:00:05,5,0.2
CARGA BATCHMODULE,GENERICO_AJUSTE_PRIMA_002,SCOTIABANK_218041236_CPP,164720,2,< 1K,7/4/2022 17:35,7/4/2022 17:35,4,1,0:00:06,6,0.33
CARGA BATCHMODULE,GENERICO_EMISIONES_MENSUALES_001B2,SCOTIABANK_218041200_CPP,164740,752,< 1K,7/4/2022 19:26,7/4/2022 19:28,4,1,0:01:25,85,8.84
CARGA BATCHMODULE,GENERICO_EMISIONES_MENSUALES_001B2,SCOTIABANK_116026828_CPP,164741,1,< 1K,7/4/2022 20:15,7/4/2022 20:16,4,1,0:00:07,7,0.14
CARGA BATCHMODULE,GENERICO_EMISIONES_MENSUALES_001B2,SCOTIABANK_218041211_CPP,164743,110,< 1K,7/4/2022 22:35,7/4/2022 22:36,4,1,0:01:24,84,1.3
CARGA BATCHMODULE,GENERICO_EMISIONES_MENSUALES_001B2,BANCO_FALABELLA_11010545_CPP,164745,1,< 1K,7/5/2022 11:24,7/5/2022 11:24,5,1,0:00:06,6,0.16
CARGA BATCHMODULE,GENERICO_EMISIONES_MENSUALES_001B2,BANCO_FALABELLA_11010545_CPP,164746,1,< 1K,7/5/2022 11:35,7/5/2022 11:35,5,1,0:00:03,3,0.33
CARGA BATCHMODULE,GENERICO_EMISIONES_MENSUALES_001B2,RIPLEY_117087192_CPP,164748,4908,1K < 10K,7/5/2022 14:39,7/5/2022 14:43,5,1,0:04:46,286,17.16
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,BANCO_DEL_ESTADO_120117401_CPP,164750,2,< 1K,7/5/2022 20:00,7/5/2022 20:00,5,1,0:00:05,5,0.2
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,BANCO_DEL_ESTADO_118107297_CPP,164751,26,< 1K,7/5/2022 20:00,7/5/2022 20:00,5,1,0:00:17,17,1.47
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,BANCO_DEL_ESTADO_118107298_CPP,164751,26,< 1K,7/5/2022 20:00,7/5/2022 20:00,5,1,0:00:17,17,1.47
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,BANCO_DEL_ESTADO_120037372_CPP,164752,36,< 1K,7/5/2022 20:00,7/5/2022 20:00,5,1,0:00:19,19,1.84
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,BANCO_DEL_ESTADO_120037373_CPP,164752,36,< 1K,7/5/2022 20:00,7/5/2022 20:00,5,1,0:00:19,19,1.84
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,BANCO_DEL_ESTADO_120117401_CPP,164753,43,< 1K,7/5/2022 20:00,7/5/2022 20:00,5,1,0:00:36,36,1.16
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,BANCO_DEL_ESTADO_120117401_CPP,164754,43,< 1K,7/5/2022 20:00,7/5/2022 20:00,5,1,0:00:26,26,1.61
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,BANCO_DEL_ESTADO_120037372_CPP,164755,3,< 1K,7/5/2022 20:00,7/5/2022 20:00,5,1,0:00:20,20,0.1
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,BANCO_DEL_ESTADO_118107297_CPP,164757,12,< 1K,7/5/2022 20:00,7/5/2022 20:00,5,1,0:00:32,32,0.34
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,BANCO_DEL_ESTADO_120117401_CPP,164758,41,< 1K,7/5/2022 20:00,7/5/2022 20:01,5,1,0:00:45,45,0.88
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,BANCO_DEL_ESTADO_120117401_CPP,164759,2,< 1K,7/5/2022 20:00,7/5/2022 20:01,5,1,0:00:36,36,0.02
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,BANCO_DEL_ESTADO_118107297_CPP,164760,26,< 1K,7/5/2022 20:00,7/5/2022 20:01,5,1,0:00:55,55,0.45
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,BANCO_DEL_ESTADO_118107298_CPP,164760,26,< 1K,7/5/2022 20:00,7/5/2022 20:01,5,1,0:00:55,55,0.45
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,BANCO_DEL_ESTADO_120037372_CPP,164761,42,< 1K,7/5/2022 20:00,7/5/2022 20:00,5,1,0:00:19,19,2.15
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,BANCO_DEL_ESTADO_120037373_CPP,164761,42,< 1K,7/5/2022 20:00,7/5/2022 20:00,5,1,0:00:19,19,2.15
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,BANCO_DEL_ESTADO_120117401_CPP,164762,23,< 1K,7/5/2022 20:00,7/5/2022 20:01,5,1,0:00:45,45,0.48
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,BANCO_DEL_ESTADO_120117401_CPP,164763,2,< 1K,7/5/2022 20:00,7/5/2022 20:00,5,1,0:00:26,26,0.03
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,BANCO_DEL_ESTADO_118107297_CPP,164764,12,< 1K,7/5/2022 20:00,7/5/2022 20:00,5,1,0:00:31,31,0.35
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,BANCO_DEL_ESTADO_120037372_CPP,164765,3,< 1K,7/5/2022 20:00,7/5/2022 20:01,5,1,0:01:01,61,0.03
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,BANCO_DEL_ESTADO_120117401_CPP,164766,62,< 1K,7/5/2022 20:00,7/5/2022 20:00,5,1,0:00:30,30,2.03
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,BANCO_DEL_ESTADO_120037372_CPP,164767,4,< 1K,7/5/2022 20:00,7/5/2022 20:00,5,1,0:00:03,3,1
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,BANCO_DEL_ESTADO_120037373_CPP,164767,4,< 1K,7/5/2022 20:00,7/5/2022 20:00,5,1,0:00:03,3,1
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,BANCO_DEL_ESTADO_120117401_CPP,164768,2,< 1K,7/5/2022 20:00,7/5/2022 20:00,5,1,0:00:02,2,0.5
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,PRESTO_113124236_CPP,164769,13,< 1K,7/5/2022 20:00,7/5/2022 20:00,5,1,0:00:29,29,0.41
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,PRESTO_113124236_CPP,164770,4,< 1K,7/5/2022 20:00,7/5/2022 20:00,5,1,0:00:25,25,0.12
CARGA BATCHMODULE,GENERICO_AJUSTE_PRIMA_002,SCOTIABANK_218041211_CPP,164772,7,< 1K,7/5/2022 15:18,7/5/2022 15:19,5,1,0:00:09,9,0.77
CARGA BATCHMODULE,GENERICO_EMISIONES_MENSUALES_001B2,SCOTIABANK_218041211_CPP,164775,112,< 1K,7/5/2022 16:34,7/5/2022 16:35,5,1,0:00:35,35,3.2
CARGA BATCHMODULE,GENERICO_AJUSTE_PRIMA_002,SCOTIABANK_218041211_CPP,164776,1,< 1K,7/5/2022 17:19,7/5/2022 17:19,5,1,0:00:01,1,1
CARGA BATCHMODULE,GENERICO_EXCEPCIONES,RIPLEY_117087192_CPP,164777,606,< 1K,7/5/2022 17:24,7/5/2022 17:25,5,1,0:01:02,62,9.75
CARGA BATCHMODULE,GENERICO_EMISIONES_MENSUALES_001B2,SCOTIABANK_218041199_CPP,164778,220,< 1K,7/5/2022 17:30,7/5/2022 17:31,5,1,0:00:24,24,9.16
CARGA BATCHMODULE,GENERICO_EMISIONES_MENSUALES_001B2,SCOTIABANK_218041199_CPP,164779,160,< 1K,7/5/2022 17:30,7/5/2022 17:31,5,1,0:00:38,38,4.21
CARGA BATCHMODULE,GENERICO_AJUSTE_PRIMA_002,SCOTIABANK_218041211_CPP,164781,2,< 1K,7/6/2022 10:20,7/6/2022 10:20,6,1,0:00:06,6,0.33
CARGA BATCHMODULE,LAYOUT_EMISIONES_MENSUALES_MOD2_CCAF,CCAF_ANDES_221111540_CPP,164786,2000,1K < 10K,7/6/2022 14:40,7/6/2022 14:42,6,1,0:01:52,112,17.85
CARGA BATCHMODULE,LAYOUT_EMISIONES_MENSUALES_MOD2_CCAF,CCAF_ANDES_221111541_CPP,164786,2000,1K < 10K,7/6/2022 14:40,7/6/2022 14:42,6,1,0:01:52,112,17.85
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CORPBANCA_116036889_CPP,164900,2,< 1K,7/4/2022 20:00,7/4/2022 20:00,4,1,0:00:07,7,0.14
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CORPBANCA_116036887_CPP,164901,3,< 1K,7/4/2022 20:00,7/4/2022 20:00,4,1,0:00:10,10,0.19
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CORPBANCA_215101058_CPP,164905,7,< 1K,7/4/2022 20:00,7/4/2022 20:00,4,1,0:00:23,23,0.26
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CORPBANCA_215101059_CPP,164905,7,< 1K,7/4/2022 20:00,7/4/2022 20:00,4,1,0:00:23,23,0.26
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CORPBANCA_220041401_CPP,164905,7,< 1K,7/4/2022 20:00,7/4/2022 20:00,4,1,0:00:23,23,0.26
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CORPBANCA_121107451_CPP,164906,4,< 1K,7/4/2022 20:00,7/4/2022 20:01,4,1,0:01:30,90,0.03
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CORPBANCA_220041400_CPP,164907,2,< 1K,7/4/2022 20:00,7/4/2022 20:00,4,1,0:00:24,24,0.04
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CORPBANCA_218011171_CPP,164910,3,< 1K,7/4/2022 20:00,7/4/2022 20:00,4,1,0:00:05,5,0.4
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CORPBANCA_220041400_CPP,164910,3,< 1K,7/4/2022 20:00,7/4/2022 20:00,4,1,0:00:05,5,0.4
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CORPBANCA_218011171_CPP,164911,3,< 1K,7/4/2022 20:00,7/4/2022 20:00,4,1,0:00:06,6,0.33
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CORPBANCA_220041400_CPP,164911,3,< 1K,7/4/2022 20:00,7/4/2022 20:00,4,1,0:00:06,6,0.33
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CORPBANCA_121107451_CPP,164912,5,< 1K,7/4/2022 20:00,7/4/2022 20:00,4,1,0:00:17,17,0.23
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CORPBANCA_220041400_CPP,164913,2,< 1K,7/4/2022 20:00,7/4/2022 20:00,4,1,0:00:24,24,0.04
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CORPBANCA_220041401_CPP,164914,2,< 1K,7/4/2022 20:00,7/4/2022 20:00,4,1,0:00:23,23,0.04
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CORPBANCA_215101059_CPP,164915,4,< 1K,7/4/2022 20:00,7/4/2022 20:01,4,1,0:01:31,91,0.03
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CORPBANCA_215101061_CPP,164915,4,< 1K,7/4/2022 20:00,7/4/2022 20:01,4,1,0:01:31,91,0.03
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CORPBANCA_217041152_CPP,164917,176,< 1K,7/4/2022 20:00,7/4/2022 20:03,4,1,0:03:00,180,0.97
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CORPBANCA_218011170_CPP,164918,5,< 1K,7/4/2022 20:00,7/4/2022 20:00,4,1,0:00:25,25,0.15
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CORPBANCA_220041401_CPP,164918,5,< 1K,7/4/2022 20:00,7/4/2022 20:00,4,1,0:00:25,25,0.15
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CORPBANCA_218011170_CPP,164920,7,< 1K,7/4/2022 20:00,7/4/2022 20:00,4,1,0:00:28,28,0.21
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CORPBANCA_220041401_CPP,164920,7,< 1K,7/4/2022 20:00,7/4/2022 20:00,4,1,0:00:28,28,0.21
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CORPBANCA_218011171_CPP,164922,2,< 1K,7/4/2022 20:00,7/4/2022 20:00,4,1,0:00:04,4,0.25
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,SCOTIABANK_218041226_CPP,164923,2,< 1K,7/4/2022 20:00,7/4/2022 20:00,4,1,0:00:02,2,0.5
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,SCOTIABANK_218041226_CPP,164924,2,< 1K,7/4/2022 20:00,7/4/2022 20:00,4,1,0:00:06,6,0.16
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,SCOTIABANK_218041226_CPP,164925,3,< 1K,7/4/2022 20:00,7/4/2022 20:01,4,1,0:01:24,84,0.02
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CORPBANCA_121107450_CPP,164926,3,< 1K,7/4/2022 20:00,7/4/2022 20:00,4,1,0:00:05,5,0.4
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CORPBANCA_215101058_CPP,164927,4,< 1K,7/4/2022 20:00,7/4/2022 20:00,4,1,0:00:13,13,0.23
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,CORPBANCA_217041152_CPP,164927,4,< 1K,7/4/2022 20:00,7/4/2022 20:00,4,1,0:00:13,13,0.23
CARGA BATCHMODULE,LAYOUT_EMISIONES_MENSUALES_MOD2_CCAF,CCAF_ANDES_221111540_CPP,165090,1882,1K < 10K,7/5/2022 13:03,7/5/2022 13:05,5,1,0:01:30,90,20.91
CARGA BATCHMODULE,LAYOUT_EMISIONES_MENSUALES_MOD2_CCAF,CCAF_ANDES_221111541_CPP,165090,1882,1K < 10K,7/5/2022 13:03,7/5/2022 13:05,5,1,0:01:31,91,20.68
CARGA BATCHMODULE,LAYOUT_EMISIONES_MENSUALES_FORUM,FORUM_221111543_CPP,165091,1,< 1K,7/5/2022 13:15,7/5/2022 13:15,5,1,0:00:01,1,1
CARGA BATCHMODULE,GENERICO_EMISIONES_MENSUALES_001B2,CENCOSUD_215071016_CPP,165092,7218,1K < 10K,7/5/2022 13:47,7/5/2022 13:54,5,1,0:07:00,420,17.18
CARGA BATCHMODULE,GENERICO_EMISIONES_MENSUALES_001B2,FORUM_221111543_CPP,165093,2,< 1K,7/5/2022 14:42,7/5/2022 14:42,5,1,0:00:00,0,2
CARGA BATCHMODULE,GENERICO_EMISIONES_MENSUALES_001B2,SCOTIABANK_218041211_CPP,165095,4,< 1K,7/5/2022 17:29,7/5/2022 17:29,5,1,0:00:06,6,0.66
CARGA BATCHMODULE,GENERICO_EMISIONES_MENSUALES_001B2,RIPLEY_117107212_CPP,165097,102,< 1K,7/5/2022 17:29,7/5/2022 17:29,5,1,0:00:35,35,2.91
CARGA BATCHMODULE,GENERICO_EMISIONES_MENSUALES_001B2,RIPLEY_117107212_CPP,165098,14409,> 10K,7/5/2022 17:29,7/5/2022 17:34,5,1,0:05:23,323,44.6
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,BANCO_DEL_ESTADO_120037372_CPP,165099,2,< 1K,7/5/2022 20:00,7/5/2022 20:00,5,1,0:00:03,3,0.33
CARGA BATCHMODULE,GENERICO_EMISIONES_MENSUALES_001B2,SCOTIABANK_218041211_CPP,165101,114,< 1K,7/5/2022 18:29,7/5/2022 18:29,5,1,0:00:28,28,4.07
CARGA BATCHMODULE,GENERICO_AJUSTE_PRIMA_002,SCOTIABANK_218041211_CPP,165103,5,< 1K,7/5/2022 19:38,7/5/2022 19:38,5,1,0:00:07,7,0.71
CARGA BATCHMODULE,GENERICO_EMISIONES_MENSUALES_001B2,SCOTIABANK_218041211_CPP,165104,103,< 1K,7/5/2022 20:59,7/5/2022 20:59,5,1,0:00:31,31,3.32
CARGA BATCHMODULE,GENERICO_AJUSTE_PRIMA_002,SCOTIABANK_218041211_CPP,165105,2,< 1K,7/5/2022 21:40,7/5/2022 21:40,5,1,0:00:02,2,1
CARGA BATCHMODULE,PMCOMPANIAICS,SCOTIABANK_121017405_CPP,165106,444,< 1K,7/6/2022 6:00,7/6/2022 6:00,6,1,0:00:15,15,29.6
CARGA BATCHMODULE,GEN_EMI_MEN_CTI,CCAF_ANDES_118017222_CTI,165107,3,< 1K,7/6/2022 9:12,7/6/2022 9:12,6,1,0:00:04,4,0.75
CARGA BATCHMODULE,GENERICO_EMISIONES_MENSUALES_001B2,SCOTIABANK_218041211_CPP,165109,117,< 1K,7/6/2022 9:36,7/6/2022 9:37,6,1,0:00:37,37,3.16
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,BANCO_DEL_ESTADO_118107297_CPP,165290,5,< 1K,7/6/2022 20:00,7/6/2022 20:00,6,1,0:00:06,6,0.66
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,BANCO_DEL_ESTADO_120037372_CPP,165291,2,< 1K,7/6/2022 20:00,7/6/2022 20:00,6,1,0:00:04,4,0.25
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,BANCO_DEL_ESTADO_120117401_CPP,165292,39,< 1K,7/6/2022 20:00,7/6/2022 20:00,6,1,0:00:21,21,1.8
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,BANCO_DEL_ESTADO_118107297_CPP,165293,27,< 1K,7/6/2022 20:00,7/6/2022 20:00,6,1,0:00:15,15,1.73
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,BANCO_DEL_ESTADO_118107298_CPP,165293,27,< 1K,7/6/2022 20:00,7/6/2022 20:00,6,1,0:00:15,15,1.73
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,BANCO_DEL_ESTADO_120037372_CPP,165295,51,< 1K,7/6/2022 20:00,7/6/2022 20:00,6,1,0:00:38,38,1.31
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,BANCO_DEL_ESTADO_120037373_CPP,165295,51,< 1K,7/6/2022 20:00,7/6/2022 20:00,6,1,0:00:38,38,1.31
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,BANCO_DEL_ESTADO_118107297_CPP,165296,29,< 1K,7/6/2022 20:00,7/6/2022 20:01,6,1,0:00:48,48,0.58
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,BANCO_DEL_ESTADO_118107298_CPP,165296,29,< 1K,7/6/2022 20:00,7/6/2022 20:01,6,1,0:00:48,48,0.58
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,BANCO_DEL_ESTADO_120037372_CPP,165297,56,< 1K,7/6/2022 20:00,7/6/2022 20:00,6,1,0:00:37,37,1.48
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,BANCO_DEL_ESTADO_120037373_CPP,165297,56,< 1K,7/6/2022 20:00,7/6/2022 20:00,6,1,0:00:37,37,1.48
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,BANCO_DEL_ESTADO_120117401_CPP,165298,42,< 1K,7/6/2022 20:00,7/6/2022 20:01,6,1,0:00:56,56,0.73
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,BANCO_DEL_ESTADO_120037373_CPP,165299,2,< 1K,7/6/2022 20:00,7/6/2022 20:00,6,1,0:00:01,1,1
CARGA BATCHMODULE,GENERICO_EMISIONES_MENSUALES_001B2,SCOTIABANK_118047253_CPP,165300,1,< 1K,7/7/2022 11:58,7/7/2022 11:58,7,1,0:00:02,2,0.5
CARGA BATCHMODULE,LAYOUT_EMISIONES_MENSUALES_MOD2_CCAF,CCAF_ANDES_221111540_CPP,165301,1932,1K < 10K,7/8/2022 8:33,7/8/2022 8:35,8,2,0:02:11,131,14.74
CARGA BATCHMODULE,LAYOUT_EMISIONES_MENSUALES_MOD2_CCAF,CCAF_ANDES_221111541_CPP,165301,1932,1K < 10K,7/8/2022 8:33,7/8/2022 8:35,8,2,0:02:13,133,14.52
CARGA BATCHMODULE,GENERICO_AJUSTE_PRIMA_002,SCOTIABANK_218041236_CPP,165302,2,< 1K,7/7/2022 13:06,7/7/2022 13:06,7,1,0:00:02,2,1
CARGA BATCHMODULE,GENERICO_AJUSTE_PRIMA_002,SCOTIABANK_218041236_CPP,165303,4,< 1K,7/7/2022 13:49,7/7/2022 13:49,7,1,0:00:04,4,1
CARGA BATCHMODULE,GENERICO_EMISIONES_MENSUALES_001B2,SCOTIABANK_218041236_CPP,165304,3,< 1K,7/7/2022 14:27,7/7/2022 14:27,7,1,0:00:03,3,1
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,BANCO_DEL_ESTADO_118107297_CPP,165305,27,< 1K,7/7/2022 20:00,7/7/2022 20:01,7,1,0:00:43,43,0.6
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,BANCO_DEL_ESTADO_118107298_CPP,165305,27,< 1K,7/7/2022 20:00,7/7/2022 20:01,7,1,0:00:43,43,0.6
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,BANCO_DEL_ESTADO_120037372_CPP,165306,69,< 1K,7/7/2022 20:00,7/7/2022 20:01,7,1,0:01:00,60,1.13
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,BANCO_DEL_ESTADO_120037373_CPP,165306,69,< 1K,7/7/2022 20:00,7/7/2022 20:01,7,1,0:01:00,60,1.13
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,BANCO_DEL_ESTADO_120117401_CPP,165307,38,< 1K,7/7/2022 20:00,7/7/2022 20:02,7,1,0:01:46,106,0.34
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,BANCO_DEL_ESTADO_118107297_CPP,165308,22,< 1K,7/7/2022 20:00,7/7/2022 20:01,7,1,0:01:23,83,0.25
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,BANCO_DEL_ESTADO_118107298_CPP,165308,22,< 1K,7/7/2022 20:00,7/7/2022 20:01,7,1,0:01:23,83,0.25
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,BANCO_DEL_ESTADO_120037372_CPP,165309,42,< 1K,7/7/2022 20:00,7/7/2022 20:02,7,1,0:02:15,135,0.3
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,BANCO_DEL_ESTADO_120037373_CPP,165309,42,< 1K,7/7/2022 20:00,7/7/2022 20:02,7,1,0:02:15,135,0.3
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,BANCO_DEL_ESTADO_118107297_CPP,165310,12,< 1K,7/7/2022 20:00,7/7/2022 20:01,7,1,0:00:43,43,0.25
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,BANCO_DEL_ESTADO_120037372_CPP,165311,4,< 1K,7/7/2022 20:00,7/7/2022 20:01,7,1,0:01:29,89,0.03
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,BANCO_DEL_ESTADO_120117401_CPP,165312,69,< 1K,7/7/2022 20:00,7/7/2022 20:01,7,1,0:01:20,80,0.85
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,BANCO_DEL_ESTADO_120037372_CPP,165313,2,< 1K,7/7/2022 20:00,7/7/2022 20:01,7,1,0:00:56,56,0.01
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,BANCO_DEL_ESTADO_120117401_CPP,165314,2,< 1K,7/7/2022 20:00,7/7/2022 20:00,7,1,0:00:26,26,0.03
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,BANCO_DEL_ESTADO_118107297_CPP,165315,2,< 1K,7/7/2022 20:00,7/7/2022 20:01,7,1,0:00:56,56,0.01
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,BANCO_DEL_ESTADO_120037372_CPP,165316,2,< 1K,7/7/2022 20:00,7/7/2022 20:00,7,1,0:00:26,26,0.03
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,BANCO_DEL_ESTADO_120037372_CPP,165319,4,< 1K,7/7/2022 20:00,7/7/2022 20:01,7,1,0:00:41,41,0.07
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,BANCO_DEL_ESTADO_120037372_CPP,165320,4,< 1K,7/7/2022 20:00,7/7/2022 20:01,7,1,0:00:42,42,0.07
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,BANCO_DEL_ESTADO_118107297_CPP,165321,8,< 1K,7/7/2022 20:00,7/7/2022 20:01,7,1,0:01:03,63,0.11
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,BANCO_DEL_ESTADO_120037372_CPP,165322,4,< 1K,7/7/2022 20:00,7/7/2022 20:01,7,1,0:00:58,58,0.05
CARGA BATCHMODULE,GENERICO_DEVOLUCIONES,BANCO_DEL_ESTADO_120117401_CPP,165323,51,< 1K,7/7/2022 20:00,7/7/2022 20:01,7,1,0:01:17,77,0.64
CARGA BATCHMODULE,GENERICO_EXCEPCIONES,RIPLEY_117107213_CPP,165324,3346,1K < 10K,7/7/2022 16:01,7/7/2022 16:05,7,1,0:03:37,217,15.41
CARGA BATCHMODULE,GENERICO_EMISIONES_MENSUALES_001B2,RIPLEY_117087192_CPP,165325,109091,> 10K,7/7/2022 17:36,7/7/2022 18:11,7,1,0:34:51,2091,52.17
CARGA BATCHMODULE,GENERICO_EMISIONES_MENSUALES_001B2,RIPLEY_117107214_CPP,165328,9,< 1K,7/7/2022 18:56,7/7/2022 18:56,7,1,0:00:02,2,4.5
CARGA BATCHMODULE,GENERICO_EMISIONES_MENSUALES_001B2,SCOTIABANK_218041236_CPP,165329,87,< 1K,7/7/2022 18:29,7/7/2022 18:30,7,1,0:00:43,43,2.02
CARGA BATCHMODULE,GENERICO_EXCEPCIONES,RIPLEY_117107214_CPP,165330,8,< 1K,7/7/2022 19:33,7/7/2022 19:33,7,1,0:00:02,2,3.5
CARGA BATCHMODULE,GENERICO_EMISIONES_MENSUALES_001B2,SCOTIABANK_218041236_CPP,165331,90,< 1K,7/7/2022 21:39,7/7/2022 21:40,7,1,0:00:36,36,2.5
CARGA BATCHMODULE,GENERICO_EMISIONES_MENSUALES_001B2,RIPLEY_117107215_CPP,165333,9866,1K < 10K,7/7/2022 20:39,7/7/2022 20:43,7,1,0:04:38,278,35.48
CARGA BATCHMODULE,GENERICO_EMISIONES_MENSUALES_001B2,RIPLEY_117107215_CPP,165334,70,< 1K,7/7/2022 20:39,7/7/2022 20:40,7,1,0:00:23,23,3.04
CARGA BATCHMODULE,GENERICO_EXCEPCIONES,RIPLEY_117107215_CPP,165335,5,< 1K,7/7/2022 21:30,7/7/2022 21:31,7,1,0:00:11,11,0.36
CARGA BATCHMODULE,GENERICO_EMISIONES_MENSUALES_001B2,RIPLEY_117107216_CPP,165337,100559,> 10K,7/8/2022 17:29,7/8/2022 18:54,8,2,1:25:02,5102,19.7
CARGA BATCHMODULE,GENERICO_EXCEPCIONES,RIPLEY_117107215_CPP,165338,9540,1K < 10K,7/18/2022 18:54,7/18/2022 19:12,18,3,0:17:16,1036,9.2
CARGA BATCHMODULE,GENERICO_EMISIONES,CENCOSUD_121077439_CPP,165339,17,< 1K,7/7/2022 22:34,7/7/2022 22:35,7,1,0:00:17,17,1
CARGA BATCHMODULE,LAYOUT_EMISIONES_CF,CMR_FALABELLA_2211088_CPP,165341,45,< 1K,7/8/2022 12:04,7/8/2022 12:04,8,2,0:00:06,6,7.5
